,HHID,ORIGIN_OF_TRIP,DESTINATION_OF_TRIP,TT_WALK,WALKABILITY_INDEX,TT_CYCLE,BIKEABILITY_INDEX,TT_PT,FARE_PT,WT_PT,AT_PT,AC_PT,TT_CAR,FC_CAR,PC_CAR,CC_CAR,INCOME,GENDER,AGE,CAR OWNERSHIP,CHOSEN_MODE,AV_WALK,AV_CYCLE,AV_PT,AV_CAR
4419,4420,1,7,50,24,53,43,60,2,9,17,5,48,2,6,10,64,2,65,1,1,1,1,1,1
4420,4421,2,5,22,15,41,77,14,5,12,17,0,32,1,8,5,45,2,19,0,1,1,1,1,1
4421,4422,1,3,13,21,38,91,42,6,19,15,4,49,1,1,3,100,1,25,0,2,1,1,1,1
4422,4423,7,6,31,37,11,63,51,6,10,15,1,45,3,7,2,93,1,34,1,2,1,1,1,1
4423,4424,4,3,49,21,54,29,58,3,20,14,5,43,2,6,10,91,2,39,0,2,1,1,1,1
4424,4425,5,5,51,73,43,49,25,1,17,15,2,51,2,4,2,28,2,33,1,1,1,1,1,1
4425,4426,4,6,49,93,31,18,51,6,5,20,4,29,3,6,9,28,2,63,1,2,1,1,1,1
4426,4427,2,6,48,26,56,92,46,1,2,5,0,47,2,2,3,63,1,39,1,1,1,1,1,1
4427,4428,3,9,53,80,48,53,51,2,20,18,1,59,2,2,7,55,1,63,1,4,1,1,1,1
4428,4429,5,8,40,56,24,3,20,2,19,22,1,12,3,4,8,88,1,37,0,1,1,1,1,1
4429,4430,3,1,43,55,58,53,34,1,18,19,4,45,3,6,4,61,2,49,1,1,1,1,1,1
4430,4431,2,8,37,66,34,60,47,7,14,14,1,23,3,6,9,22,2,53,0,1,1,1,1,1
4431,4432,7,9,48,62,60,22,40,1,14,25,3,54,1,2,10,27,1,41,1,1,1,1,1,1
4432,4433,7,6,48,32,25,51,23,5,3,6,0,19,2,8,3,39,1,23,0,2,1,1,1,1
4433,4434,5,6,18,2,12,29,42,5,19,27,2,30,3,7,7,22,1,45,1,4,1,1,1,1
4434,4435,5,4,43,15,20,45,39,4,14,13,1,42,2,3,10,16,1,61,1,2,1,1,1,1
4435,4436,3,4,34,16,29,68,14,7,18,14,5,27,2,6,6,26,1,21,1,4,1,1,1,1
4436,4437,7,3,47,81,58,88,35,1,3,21,3,53,2,2,10,63,2,57,1,1,1,1,1,1
4437,4438,3,2,55,37,20,20,31,3,6,17,5,34,2,2,4,29,2,51,1,4,1,1,1,1
4438,4439,4,4,46,89,15,88,10,1,14,8,4,45,3,6,9,25,2,51,1,2,1,1,1,1
4439,4440,6,1,44,78,12,21,34,6,20,22,1,19,1,2,9,14,1,33,1,2,1,1,1,1
4440,4441,2,1,18,21,50,28,45,4,7,8,5,45,2,8,5,86,1,22,1,1,1,1,1,1
4441,4442,1,4,57,81,31,78,55,6,9,21,4,60,1,4,7,14,2,31,0,2,1,1,1,1
4442,4443,8,6,25,14,34,5,35,5,14,5,3,45,3,3,2,88,2,42,0,1,1,1,1,1
4443,4444,3,6,17,37,27,8,40,6,16,16,4,26,2,6,2,83,2,45,0,1,1,1,1,1
4444,4445,6,1,44,60,32,66,59,4,9,22,2,21,1,6,5,21,2,26,0,1,1,1,1,1
4445,4446,1,7,42,32,17,84,25,7,13,14,5,33,1,8,4,86,2,58,0,2,1,1,1,1
4446,4447,2,5,56,82,38,71,46,4,19,5,4,25,3,7,6,10,2,24,0,1,1,1,1,1
4447,4448,4,7,53,69,36,24,35,1,9,13,3,49,2,2,9,85,1,30,1,2,1,1,1,1
4448,4449,3,3,21,28,30,63,10,1,16,21,4,43,3,2,3,100,2,51,0,1,1,1,1,1
4449,4450,7,7,22,92,45,41,17,4,10,29,1,11,2,7,7,16,2,56,0,1,1,1,1,1
4450,4451,3,9,33,22,49,63,26,2,9,10,3,32,3,1,9,81,1,63,1,1,1,1,1,1
4451,4452,5,5,41,43,13,74,51,5,17,19,4,19,1,7,5,96,2,42,0,2,1,1,1,1
4452,4453,3,3,49,16,39,18,29,7,10,15,1,43,3,8,7,32,1,67,1,1,1,1,1,1
4453,4454,6,1,54,6,51,79,37,2,10,14,3,50,1,5,9,18,1,51,1,3,1,1,1,1
4454,4455,1,3,30,57,50,42,23,6,3,20,5,45,2,3,4,54,1,37,0,1,1,1,1,1
4455,4456,7,3,36,18,36,75,44,2,16,24,4,28,3,3,2,87,2,66,1,1,1,1,1,1
4456,4457,6,7,60,68,35,46,12,6,8,15,4,13,2,6,9,77,1,26,1,2,1,1,1,1
4457,4458,6,7,53,30,56,6,23,5,11,8,0,11,1,4,8,18,2,36,0,4,1,1,1,1
4458,4459,4,9,58,66,20,76,28,4,13,6,0,30,3,3,8,18,1,61,0,4,1,1,1,1
4459,4460,5,3,19,59,20,77,52,6,20,11,3,55,1,5,2,56,1,44,1,2,1,1,1,1
4460,4461,9,5,47,67,12,92,51,7,8,11,1,26,1,7,5,41,2,34,0,2,1,1,1,1
4461,4462,8,6,13,68,18,96,39,3,19,7,4,54,2,8,8,69,1,40,1,1,1,1,1,1
4462,4463,6,5,33,24,44,25,40,4,7,23,1,42,1,8,3,59,2,18,0,4,1,1,1,1
4463,4464,8,6,55,32,49,19,55,2,9,15,2,40,3,3,3,38,2,53,1,2,1,1,1,1
4464,4465,3,9,13,55,15,21,42,6,18,26,0,38,3,6,3,87,2,38,0,1,1,1,1,1
4465,4466,4,2,48,17,44,75,55,6,19,6,0,34,1,6,5,29,2,59,0,4,1,1,1,1
4466,4467,1,1,14,9,31,14,39,6,2,23,1,55,3,4,7,59,2,33,0,1,1,1,1,1
4467,4468,2,4,22,71,56,54,43,6,9,10,3,53,1,3,3,30,1,40,0,1,1,1,1,1
4468,4469,6,2,20,2,60,19,21,4,15,16,2,15,3,1,9,26,2,67,1,4,1,1,1,1
4469,4470,1,2,21,32,23,96,56,7,19,17,2,58,3,2,5,83,2,26,0,2,1,1,1,1
4470,4471,5,8,45,13,16,95,44,4,8,24,4,10,2,4,2,32,1,51,1,4,1,1,1,1
4471,4472,6,6,44,49,42,23,48,5,12,7,1,32,1,4,9,83,2,70,0,2,1,1,1,1
4472,4473,4,4,52,43,58,25,47,7,17,19,0,26,1,5,8,33,2,56,0,1,1,1,1,1
4473,4474,7,2,35,80,10,58,46,1,15,17,5,41,2,3,8,56,2,58,1,1,1,1,1,1
4474,4475,8,4,41,53,20,51,52,4,2,30,3,41,2,7,10,94,1,60,1,2,1,1,1,1
4475,4476,4,9,11,92,11,75,51,5,9,9,1,28,2,1,8,71,1,19,0,1,1,1,1,1
4476,4477,1,8,19,99,30,9,26,7,10,16,3,11,1,8,4,95,1,34,0,4,1,1,1,1
4477,4478,8,3,48,83,28,19,43,7,20,13,2,44,2,1,7,20,1,59,1,2,1,1,1,1
4478,4479,7,9,24,24,25,46,26,5,2,11,4,44,3,7,9,26,1,24,0,1,1,1,1,1
4479,4480,6,2,50,14,21,26,29,3,11,22,2,40,3,7,4,13,2,69,0,2,1,1,1,1
4480,4481,3,5,12,21,40,30,33,2,9,13,5,25,2,7,7,11,1,38,1,1,1,1,1,1
4481,4482,3,4,18,5,40,23,30,7,2,17,5,44,1,8,2,33,2,37,0,1,1,1,1,1
4482,4483,1,4,59,6,46,7,34,7,20,15,1,43,1,6,7,20,1,64,0,1,1,1,1,1
4483,4484,9,7,42,30,13,64,57,6,7,13,4,20,2,5,5,38,1,69,1,1,1,1,1,1
4484,4485,1,1,57,58,57,60,34,6,17,7,4,42,3,3,3,80,2,34,0,2,1,1,1,1
4485,4486,6,7,37,87,43,78,39,6,5,21,4,20,3,1,8,50,2,40,0,1,1,1,1,1
4486,4487,6,5,45,30,38,14,14,2,7,13,5,42,2,4,6,80,2,46,1,1,1,1,1,1
4487,4488,3,2,46,83,19,6,55,5,5,29,3,33,2,6,5,12,2,33,0,2,1,1,1,1
4488,4489,7,8,37,96,24,95,12,3,15,23,5,35,1,3,2,81,2,32,1,2,1,1,1,1
4489,4490,2,7,32,88,53,8,40,2,16,20,1,33,1,1,9,78,1,61,1,4,1,1,1,1
4490,4491,8,6,13,79,34,87,23,1,9,29,0,22,3,1,5,51,1,41,1,4,1,1,1,1
4491,4492,8,4,59,46,14,56,11,6,19,7,5,48,3,3,2,97,1,39,0,1,1,1,1,1
4492,4493,7,3,17,74,18,89,46,1,15,24,1,44,1,3,3,97,1,45,1,1,1,1,1,1
4493,4494,3,6,40,78,49,95,17,7,14,6,4,27,1,8,2,91,1,69,1,4,1,1,1,1
4494,4495,4,9,33,50,43,86,34,7,20,24,1,18,2,6,6,22,1,18,0,1,1,1,1,1
4495,4496,5,7,45,64,29,42,13,2,6,15,3,53,2,1,6,57,1,36,0,2,1,1,1,1
4496,4497,7,9,57,30,50,82,51,7,19,12,3,42,2,7,6,61,2,32,0,1,1,1,1,1
4497,4498,9,5,58,100,20,35,29,7,12,15,1,39,3,4,10,78,2,58,1,2,1,1,1,1
4498,4499,4,5,19,17,19,79,20,4,16,15,4,56,3,1,6,28,2,34,0,2,1,1,1,1
4499,4500,7,1,53,45,45,47,29,1,4,6,2,39,2,2,8,92,1,36,0,1,1,1,1,1
4500,4501,9,2,43,75,49,98,26,7,16,5,0,46,2,2,3,74,1,24,1,1,1,1,1,1
4501,4502,2,6,28,53,29,53,11,6,16,20,3,30,2,5,9,85,1,44,0,1,1,1,1,1
4502,4503,7,8,32,20,46,86,42,4,15,22,3,43,1,5,8,78,2,70,0,2,1,1,1,1
4503,4504,7,1,51,18,27,30,35,6,14,18,4,12,1,3,9,55,2,35,0,2,1,1,1,1
4504,4505,3,8,21,75,16,59,44,2,7,26,3,24,3,4,4,56,2,67,1,2,1,1,1,1
4505,4506,8,5,14,41,57,8,45,2,3,16,4,42,3,2,5,88,2,46,0,1,1,1,1,1
4506,4507,9,8,32,65,37,15,30,7,17,22,4,30,3,1,10,86,2,32,1,1,1,1,1,1
4507,4508,5,3,26,81,35,90,51,4,14,28,2,10,1,8,4,83,2,48,1,2,1,1,1,1
4508,4509,9,9,30,47,37,39,26,6,2,15,3,12,1,4,4,92,1,67,0,4,1,1,1,1
4509,4510,6,6,11,32,21,5,30,3,18,16,3,49,1,1,5,57,1,63,0,1,1,1,1,1
4510,4511,4,5,20,17,56,17,17,6,4,25,1,56,1,1,3,60,1,27,1,1,1,1,1,1
4511,4512,9,1,51,81,38,90,32,3,2,23,2,22,1,1,10,76,2,50,1,4,1,1,1,1
4512,4513,4,4,59,57,30,35,15,2,18,14,1,55,1,4,7,53,2,39,1,2,1,1,1,1
4513,4514,7,4,32,94,47,27,56,6,9,19,0,30,1,4,6,59,1,21,1,1,1,1,1,1
4514,4515,2,6,41,2,15,56,11,3,19,24,1,58,1,5,9,58,2,42,1,2,1,1,1,1
4515,4516,5,7,27,85,54,22,57,5,12,14,4,41,2,5,8,10,1,47,1,1,1,1,1,1
4516,4517,9,1,43,39,35,74,19,2,7,20,1,43,1,2,4,18,2,28,0,2,1,1,1,1
4517,4518,8,3,50,49,49,66,34,5,20,20,1,52,2,6,4,53,2,24,0,1,1,1,1,1
4518,4519,2,5,14,100,43,18,35,6,13,21,0,39,3,1,9,24,1,41,0,1,1,1,1,1
4519,4520,3,7,53,84,21,75,34,3,7,11,0,40,2,6,4,26,1,42,0,1,1,1,1,1
4520,4521,3,7,18,77,18,36,44,6,5,18,2,38,1,2,4,76,1,34,1,2,1,1,1,1
4521,4522,9,9,23,85,31,63,44,7,5,27,1,43,1,8,4,96,2,36,1,2,1,1,1,1
4522,4523,3,1,11,20,15,10,23,1,15,25,2,30,2,8,7,97,1,20,0,1,1,1,1,1
4523,4524,6,3,58,32,58,4,13,7,3,11,4,11,2,1,4,84,1,66,1,4,1,1,1,1
4524,4525,1,4,21,48,56,77,28,1,6,11,3,25,2,3,9,58,2,29,0,1,1,1,1,1
4525,4526,4,6,55,31,60,76,40,7,8,11,5,19,3,6,4,20,1,69,0,4,1,1,1,1
4526,4527,8,8,23,43,25,39,60,5,15,20,2,46,1,4,4,51,2,62,0,1,1,1,1,1
4527,4528,8,7,31,63,26,55,22,4,12,14,2,31,2,7,2,27,2,21,1,2,1,1,1,1
4528,4529,2,3,28,8,23,97,24,3,10,18,2,14,1,2,6,79,2,52,0,4,1,1,1,1
4529,4530,5,3,29,96,18,63,50,6,17,13,3,49,2,3,6,51,2,64,0,1,1,1,1,1
4530,4531,9,4,55,72,21,18,33,7,12,18,3,46,1,5,3,55,1,18,1,2,1,1,1,1
4531,4532,3,2,51,45,42,12,47,7,16,30,4,33,2,6,9,48,1,37,1,1,1,1,1,1
4532,4533,4,4,11,35,58,17,56,4,9,16,0,33,2,4,5,28,1,28,1,1,1,1,1,1
4533,4534,1,4,42,71,14,100,41,7,8,23,2,52,1,6,6,92,1,26,1,2,1,1,1,1
4534,4535,1,4,24,93,39,68,52,7,2,24,3,56,3,8,2,22,1,60,0,1,1,1,1,1
4535,4536,6,5,51,41,60,14,17,6,2,20,1,15,3,7,10,83,2,63,0,4,1,1,1,1
4536,4537,3,1,11,94,10,76,14,4,5,13,0,37,3,3,10,79,2,59,1,2,1,1,1,1
4537,4538,8,6,14,25,37,66,37,5,12,15,5,60,2,3,7,34,1,41,1,1,1,1,1,1
4538,4539,6,6,56,49,37,97,56,5,3,24,1,16,2,6,7,25,1,64,0,2,1,1,1,1
4539,4540,6,2,17,94,21,70,57,7,18,19,1,40,3,7,5,32,1,30,0,2,1,1,1,1
4540,4541,3,8,32,18,50,62,48,7,19,7,0,47,3,4,4,89,2,31,0,2,1,1,1,1
4541,4542,8,5,57,43,43,100,19,5,15,18,2,37,1,3,2,96,2,29,0,1,1,1,1,1
4542,4543,9,8,60,15,19,52,41,7,11,16,4,34,1,5,4,90,1,58,0,2,1,1,1,1
4543,4544,2,5,10,61,45,79,51,4,15,22,2,11,1,4,2,79,1,20,1,4,1,1,1,1
4544,4545,6,3,57,32,13,63,60,7,17,8,2,36,3,3,7,17,2,48,0,2,1,1,1,1
4545,4546,6,8,44,34,10,63,34,5,5,27,4,44,3,5,10,68,2,27,1,2,1,1,1,1
4546,4547,3,8,43,56,40,59,46,1,14,5,2,48,1,8,9,85,1,19,1,2,1,1,1,1
4547,4548,2,6,26,98,25,16,12,7,19,8,2,49,1,3,3,97,1,46,0,1,1,1,1,1
4548,4549,9,1,29,2,29,52,52,3,20,7,5,58,1,1,10,36,2,28,0,1,1,1,1,1
4549,4550,3,8,40,48,39,67,38,1,15,20,1,25,1,7,8,64,2,39,1,1,1,1,1,1
4550,4551,1,4,42,68,14,55,30,7,12,18,5,50,1,1,7,60,2,64,1,2,1,1,1,1
4551,4552,4,5,12,83,48,52,20,2,17,15,3,37,1,8,3,34,1,69,1,1,1,1,1,1
4552,4553,6,7,31,14,35,45,13,1,4,25,4,35,3,1,2,68,2,70,0,3,1,1,1,1
4553,4554,3,9,25,24,47,100,41,5,6,6,5,13,1,8,5,78,1,45,1,1,1,1,1,1
4554,4555,9,7,34,82,24,88,14,4,16,17,1,38,3,2,5,96,2,50,1,1,1,1,1,1
4555,4556,2,5,36,55,10,79,11,1,15,16,2,18,1,4,5,42,2,36,0,3,1,1,1,1
4556,4557,9,2,37,4,38,99,11,4,14,27,5,34,1,3,2,56,2,55,1,2,1,1,1,1
4557,4558,5,8,38,83,57,9,55,3,6,7,2,51,1,5,10,36,2,46,1,1,1,1,1,1
4558,4559,3,1,21,88,54,13,25,1,20,12,3,17,3,5,4,66,2,66,0,3,1,1,1,1
4559,4560,1,7,13,21,26,79,24,3,18,10,1,56,2,1,4,93,1,37,0,1,1,1,1,1
4560,4561,1,7,45,25,56,68,41,1,8,28,1,43,2,6,4,93,1,69,0,2,1,1,1,1
4561,4562,5,6,28,50,43,33,47,6,17,20,3,41,1,7,8,51,2,43,1,1,1,1,1,1
4562,4563,1,4,56,29,28,21,59,3,8,30,5,32,1,4,5,87,2,20,0,2,1,1,1,1
4563,4564,3,5,53,25,15,59,28,3,3,23,0,13,1,5,5,39,1,48,1,4,1,1,1,1
4564,4565,3,4,18,44,37,50,39,1,12,29,3,46,1,4,10,31,2,60,0,1,1,1,1,1
4565,4566,3,5,26,8,37,1,29,7,19,24,1,39,1,1,7,42,1,46,0,2,1,1,1,1
4566,4567,1,4,16,76,11,50,55,4,17,30,5,38,3,7,2,71,2,41,1,2,1,1,1,1
4567,4568,2,7,42,21,49,73,50,2,15,5,0,19,1,1,7,78,1,38,0,4,1,1,1,1
4568,4569,9,7,54,55,26,97,49,3,16,25,5,14,1,6,8,41,1,19,1,4,1,1,1,1
4569,4570,6,2,47,28,55,74,58,6,14,19,5,36,2,7,4,84,1,48,1,1,1,1,1,1
4570,4571,2,5,53,19,51,33,41,4,10,5,2,31,3,7,6,86,2,64,0,1,1,1,1,1
4571,4572,5,8,34,58,34,9,53,1,19,24,0,16,3,6,6,44,2,44,0,1,1,1,1,1
4572,4573,9,8,31,36,54,74,60,4,8,30,4,27,2,6,8,98,1,37,0,2,1,1,1,1
4573,4574,2,8,21,41,47,65,33,7,4,18,3,32,3,5,3,12,2,26,1,1,1,1,1,1
4574,4575,4,1,38,94,26,49,52,4,3,29,4,20,1,5,10,51,1,48,1,2,1,1,1,1
4575,4576,3,1,34,8,17,45,12,5,13,23,3,28,2,5,4,86,1,30,1,2,1,1,1,1
4576,4577,4,4,26,21,57,50,20,4,16,5,3,51,1,2,6,67,1,37,0,1,1,1,1,1
4577,4578,8,5,29,12,35,58,12,6,10,17,3,59,3,4,7,98,2,64,0,1,1,1,1,1
4578,4579,2,8,23,69,11,14,36,4,6,27,3,19,1,6,9,64,2,67,1,4,1,1,1,1
4579,4580,5,6,50,11,51,85,55,1,8,30,1,10,3,5,2,82,1,64,1,4,1,1,1,1
4580,4581,1,5,57,5,16,86,24,6,12,23,3,41,2,6,2,68,2,28,1,2,1,1,1,1
4581,4582,5,4,10,86,19,44,11,4,14,10,5,58,3,3,5,48,2,70,1,1,1,1,1,1
4582,4583,7,3,23,42,29,49,54,3,17,7,5,57,2,3,9,32,1,38,1,1,1,1,1,1
4583,4584,3,3,33,61,41,41,42,4,8,9,5,37,1,8,6,18,2,59,0,1,1,1,1,1
4584,4585,7,4,25,57,60,88,13,1,8,10,2,50,2,5,6,43,2,20,1,1,1,1,1,1
4585,4586,6,8,21,41,52,17,18,7,2,22,4,39,3,8,2,29,2,45,0,1,1,1,1,1
4586,4587,3,6,54,94,30,15,41,4,15,20,4,17,3,5,7,70,2,38,0,2,1,1,1,1
4587,4588,1,3,58,87,18,44,51,6,8,20,5,17,3,6,9,54,1,47,1,2,1,1,1,1
4588,4589,6,9,56,20,39,5,12,2,3,23,0,16,2,8,9,38,2,28,1,2,1,1,1,1
4589,4590,7,7,29,10,35,89,12,3,18,25,0,53,3,5,4,15,2,46,1,1,1,1,1,1
4590,4591,7,6,23,35,38,100,29,4,18,15,2,22,1,5,5,97,2,32,0,1,1,1,1,1
4591,4592,8,4,19,98,37,7,55,6,4,21,0,55,3,5,7,90,2,30,1,1,1,1,1,1
4592,4593,6,6,54,70,39,73,50,4,11,30,2,17,3,4,6,28,1,66,0,4,1,1,1,1
4593,4594,4,8,23,78,15,99,56,3,11,11,3,20,1,4,5,69,1,53,1,1,1,1,1,1
4594,4595,5,3,17,84,49,45,57,1,13,15,2,34,3,1,3,40,1,44,1,1,1,1,1,1
4595,4596,7,4,40,82,12,99,48,6,20,28,0,51,3,8,5,26,1,26,1,2,1,1,1,1
4596,4597,8,2,49,68,35,60,23,4,10,22,4,40,1,8,10,72,2,48,0,1,1,1,1,1
4597,4598,5,6,55,92,56,41,53,4,13,23,1,27,1,6,4,98,1,33,1,1,1,1,1,1
4598,4599,8,4,59,11,46,61,54,5,4,22,1,39,2,8,2,58,1,24,0,2,1,1,1,1
4599,4600,2,5,27,46,16,41,20,7,4,23,4,14,1,5,4,94,1,66,1,4,1,1,1,1
4600,4601,4,1,40,73,53,11,37,7,15,23,0,33,3,4,3,19,1,27,0,1,1,1,1,1
4601,4602,2,3,54,57,28,55,23,3,9,11,4,14,3,6,6,19,1,61,1,1,1,1,1,1
4602,4603,5,5,55,39,41,36,41,1,3,18,0,17,2,6,8,86,1,25,0,3,1,1,1,1
4603,4604,7,5,51,31,40,21,44,4,2,21,2,44,2,5,5,73,1,56,1,1,1,1,1,1
4604,4605,4,5,49,39,23,49,57,5,2,11,4,16,3,8,4,52,2,26,0,4,1,1,1,1
4605,4606,1,1,58,4,20,25,16,5,14,9,4,10,3,6,4,19,2,23,1,2,1,1,1,1
4606,4607,2,8,23,41,28,25,44,3,18,17,2,22,2,2,2,48,2,20,0,4,1,1,1,1
4607,4608,6,7,18,38,45,4,10,2,13,20,5,44,2,4,10,45,1,29,0,1,1,1,1,1
4608,4609,7,4,59,96,50,10,43,7,11,8,4,44,3,8,8,39,2,39,1,2,1,1,1,1
4609,4610,2,2,34,12,40,43,36,5,13,13,4,57,1,1,8,42,1,40,1,2,1,1,1,1
4610,4611,7,7,36,83,48,94,21,5,8,7,0,33,2,2,5,87,1,51,1,1,1,1,1,1
4611,4612,6,3,14,5,24,30,34,1,2,24,0,35,2,7,5,10,1,34,1,1,1,1,1,1
4612,4613,5,1,32,7,32,67,28,5,4,28,4,44,1,5,10,80,1,50,0,2,1,1,1,1
4613,4614,4,7,57,96,27,95,18,6,12,24,0,18,3,5,8,20,2,34,1,2,1,1,1,1
4614,4615,6,8,59,91,29,62,31,7,11,15,0,58,2,4,10,74,2,54,0,2,1,1,1,1
4615,4616,4,7,17,31,29,44,45,1,9,20,1,53,3,8,9,93,1,61,1,1,1,1,1,1
4616,4617,7,6,31,10,51,54,59,5,14,20,0,13,3,8,9,41,1,27,1,1,1,1,1,1
4617,4618,9,9,58,3,32,12,45,3,4,10,2,40,1,5,3,36,2,29,0,3,1,1,1,1
4618,4619,4,1,13,83,30,16,41,6,2,8,4,33,3,4,7,70,1,20,0,2,1,1,1,1
4619,4620,2,1,14,23,45,71,32,6,7,18,1,55,1,2,3,11,1,27,0,1,1,1,1,1
4620,4621,3,7,12,10,41,83,48,6,6,9,3,14,1,2,8,96,2,47,0,4,1,1,1,1
4621,4622,9,5,33,19,16,81,40,2,12,6,3,12,2,8,6,72,2,46,0,2,1,1,1,1
4622,4623,6,8,21,18,15,44,44,4,18,23,0,18,2,7,8,23,1,41,0,2,1,1,1,1
4623,4624,6,6,33,97,29,25,16,2,19,21,2,52,3,5,7,15,2,45,0,1,1,1,1,1
4624,4625,1,8,17,69,51,91,29,1,19,12,5,35,1,4,3,33,2,60,1,2,1,1,1,1
4625,4626,7,2,58,97,27,8,18,7,12,23,1,29,1,3,9,25,2,55,0,2,1,1,1,1
4626,4627,6,8,33,43,21,88,43,6,17,8,2,13,2,2,9,67,2,36,1,4,1,1,1,1
4627,4628,5,8,24,89,34,26,27,4,15,28,0,21,2,3,2,27,1,22,1,1,1,1,1,1
4628,4629,1,9,37,66,50,95,32,2,15,28,2,35,1,2,3,39,2,36,1,2,1,1,1,1
4629,4630,4,2,43,65,51,27,29,4,20,24,0,49,2,8,5,73,2,18,0,1,1,1,1,1
4630,4631,2,5,41,1,42,68,31,5,10,19,0,60,2,8,10,83,2,66,0,2,1,1,1,1
4631,4632,7,7,43,37,10,94,30,6,20,29,1,25,1,1,4,34,2,28,0,1,1,1,1,1
4632,4633,1,4,11,39,41,83,45,1,3,28,4,33,2,6,4,60,1,48,1,1,1,1,1,1
4633,4634,4,6,54,53,53,46,23,7,18,8,2,31,1,6,10,49,2,69,0,2,1,1,1,1
4634,4635,3,6,36,39,33,59,37,1,13,15,3,25,2,5,3,64,2,36,1,1,1,1,1,1
4635,4636,6,2,36,91,15,100,60,5,17,29,2,60,1,8,7,88,1,65,0,2,1,1,1,1
4636,4637,2,1,28,77,26,7,44,1,12,30,4,18,1,3,2,81,2,58,0,4,1,1,1,1
4637,4638,8,3,53,37,30,51,48,3,12,26,5,27,2,5,7,94,2,20,1,2,1,1,1,1
4638,4639,5,9,47,59,32,95,10,6,17,22,5,48,1,3,4,21,1,26,1,4,1,1,1,1
4639,4640,6,4,30,92,26,57,37,6,9,10,1,24,1,4,3,48,2,66,1,2,1,1,1,1
4640,4641,9,2,39,32,33,36,10,2,6,13,0,38,3,3,3,64,1,29,0,3,1,1,1,1
4641,4642,4,6,46,97,15,66,22,6,7,22,3,56,3,2,7,51,1,34,1,1,1,1,1,1
4642,4643,9,3,38,23,54,72,21,5,10,6,5,15,3,3,9,68,2,27,0,4,1,1,1,1
4643,4644,3,1,59,62,15,68,58,6,13,13,0,57,2,1,4,92,2,26,1,2,1,1,1,1
4644,4645,6,8,57,92,32,75,18,5,7,20,3,21,3,6,9,32,2,32,0,2,1,1,1,1
4645,4646,7,7,18,51,34,91,18,3,7,28,0,41,1,6,2,88,2,49,0,1,1,1,1,1
4646,4647,5,2,10,40,12,3,60,6,8,23,5,30,3,3,2,91,2,70,1,2,1,1,1,1
4647,4648,5,7,43,82,39,23,11,4,6,29,1,17,2,6,10,12,2,50,0,2,1,1,1,1
4648,4649,1,1,28,94,53,86,13,5,9,11,2,55,3,6,3,53,2,35,1,2,1,1,1,1
4649,4650,5,5,40,27,60,85,31,1,14,23,3,16,1,7,7,51,1,30,0,1,1,1,1,1
4650,4651,4,5,55,100,24,8,36,3,5,29,3,29,1,5,3,65,2,61,1,4,1,1,1,1
4651,4652,8,6,39,94,35,88,29,7,15,7,3,59,2,6,2,20,2,50,0,2,1,1,1,1
4652,4653,1,1,48,71,24,7,36,1,12,16,0,25,1,3,3,40,2,18,1,4,1,1,1,1
4653,4654,4,9,26,51,49,18,44,4,13,10,3,39,3,2,3,95,2,51,0,1,1,1,1,1
4654,4655,4,4,13,39,53,26,40,3,6,8,1,52,3,4,8,57,2,29,0,1,1,1,1,1
4655,4656,9,2,11,6,38,70,41,4,10,8,3,26,2,5,3,70,2,18,0,1,1,1,1,1
4656,4657,2,2,26,88,48,34,56,2,13,15,4,25,3,5,6,61,1,42,0,4,1,1,1,1
4657,4658,8,4,40,6,36,40,18,7,9,11,0,24,1,6,10,95,2,62,1,2,1,1,1,1
4658,4659,2,6,51,82,26,21,20,7,20,30,3,55,3,1,7,100,1,50,0,1,1,1,1,1
4659,4660,4,2,27,51,47,46,38,7,5,13,0,54,1,8,9,96,1,37,0,1,1,1,1,1
4660,4661,3,4,15,59,45,19,42,7,14,6,5,37,1,5,4,75,1,63,1,1,1,1,1,1
4661,4662,9,2,13,36,53,48,23,4,12,20,3,57,3,8,6,81,2,32,0,1,1,1,1,1
4662,4663,3,2,50,87,21,80,28,3,5,30,5,49,3,2,9,34,2,49,1,2,1,1,1,1
4663,4664,1,8,38,71,13,47,32,7,9,28,4,13,2,5,2,17,2,52,0,2,1,1,1,1
4664,4665,9,9,15,70,32,86,30,2,7,21,1,42,2,4,2,83,2,30,0,2,1,1,1,1
4665,4666,4,7,56,73,10,60,54,5,10,10,5,57,3,7,2,48,1,36,0,2,1,1,1,1
4666,4667,8,9,48,60,35,85,14,2,9,25,3,14,1,8,2,12,1,20,1,2,1,1,1,1
4667,4668,1,7,13,14,26,56,23,1,16,24,5,47,3,1,2,21,1,70,1,1,1,1,1,1
4668,4669,2,9,34,89,16,67,30,7,15,17,5,40,1,8,7,30,1,69,0,2,1,1,1,1
4669,4670,6,1,47,61,35,55,28,2,18,29,1,39,3,5,9,64,1,31,1,2,1,1,1,1
4670,4671,8,4,25,84,51,5,37,1,18,11,0,21,1,6,8,65,1,63,0,1,1,1,1,1
4671,4672,8,4,19,5,27,90,33,6,19,9,2,18,3,1,6,76,2,59,0,4,1,1,1,1
4672,4673,4,5,14,37,60,52,41,2,3,5,5,47,1,5,9,29,1,37,0,1,1,1,1,1
4673,4674,6,7,34,62,20,58,32,5,3,19,4,60,1,7,7,78,1,56,0,2,1,1,1,1
